Hiders,Seekers,Cells,Obstacles,Lying Probability,Max Rounds,Rounds Played,Agents Lied
1,2,49,9,0.013733417256750702,43,43,false
4,2,160,79,0.12888774444430995,13,10,false
1,2,49,9,0.3138195313600657,44,44,false
1,2,49,9,0.1464707834385307,23,23,false
2,2,25,0,0.7333250723454743,17,9,false
1,1,49,0,0.3245077457200992,45,21,false
1,1,49,0,0.3843178766440063,33,16,false
1,2,49,9,0.4886610203199975,35,35,false
1,2,49,9,0.04505569013458921,10,10,false
4,2,160,79,0.6799936822640587,49,27,true
1,1,49,0,0.3298982665757396,48,22,false
6,2,160,66,0.37585544597945564,11,7,false
6,2,160,66,0.7676849544393999,49,29,true
2,2,49,8,0.9417198444187945,34,17,false
2,2,49,8,0.15735922370666955,37,19,false
1,2,49,9,0.2643202812059352,29,29,true
6,2,160,66,0.5605637348440295,31,23,false
6,2,160,66,0.7495302836696095,49,33,false
1,1,49,0,0.8004180290782098,41,18,false
1,2,49,9,0.3296118944498201,16,16,false
1,2,49,9,0.2320870881337339,10,10,false
2,2,49,8,0.8859692404893775,12,9,true
2,2,49,8,0.37150872852977035,11,8,false
2,2,25,0,0.7913329273492591,11,6,false
4,2,160,79,0.15907867239255102,15,13,false
1,1,49,0,0.02446447525700024,46,20,false
1,2,49,9,0.7456093217942095,44,44,false
1,1,49,0,0.9498360987041874,23,11,false
4,2,160,79,0.6110067940341527,31,22,true
1,2,49,9,0.8834031304479877,50,50,false
2,2,25,0,0.3681318742722174,26,13,true
4,2,160,79,0.2600787833731023,30,24,false
6,2,160,66,0.13206084759376335,10,9,true
1,1,49,0,0.11106265283917593,40,19,false
2,2,49,8,0.11159802885556525,30,18,false
2,2,25,0,0.9492396212936942,32,16,false
1,2,49,9,0.1671038634340215,45,45,false
2,2,25,0,0.02078696296826954,39,18,false
6,2,160,66,0.5118662804071602,19,14,false
2,2,25,0,0.9951128037409257,26,11,false
4,2,160,79,0.4416702088122524,37,20,true
2,2,25,0,0.9114575943257579,32,15,false
1,2,49,9,0.6669451942167601,47,47,false
4,2,160,79,0.38344744678885,11,11,false
6,2,160,66,0.007820472344207352,32,26,false
1,1,49,0,0.4649207128247874,13,7,false
1,1,49,0,0.15378633396903285,21,11,false
2,2,25,0,0.1568624706905022,26,14,false
4,2,160,79,0.3127429797916377,29,28,false
1,2,49,9,0.9885250972284594,41,41,true
1,2,49,9,0.9724514000362857,43,43,false
2,2,25,0,0.2749642874119612,28,14,false
4,2,160,79,0.29990112629811705,29,19,false
1,2,49,9,0.35556934201318935,36,36,false
2,2,25,0,0.9892272965344596,10,6,false
2,2,25,0,0.7664665084201552,44,18,true
4,2,160,79,0.3829762839680714,18,16,false
1,1,49,0,0.22439173427756354,24,14,false
1,2,49,9,0.5292905725238812,42,42,false
2,2,25,0,0.056417997407385845,30,14,false
6,2,160,66,0.7103662511783625,38,30,true
2,2,49,8,0.001890533470394029,37,21,false
2,2,25,0,0.14722122149635553,37,17,false
2,2,49,8,0.3440152033554287,47,22,false
1,2,49,9,0.19544737193904838,34,34,false
2,2,25,0,0.7444938041306647,50,21,true
4,2,160,79,0.32686636058051954,43,29,false
6,2,160,66,0.7780417624141458,34,30,true
6,2,160,66,0.14371443141661555,16,9,false
4,2,160,79,0.1569901119002839,31,21,false
2,2,25,0,0.35803248459614323,38,17,false
2,2,25,0,0.41879864683957435,34,15,false
2,2,49,8,0.4187626689384162,47,22,false
2,2,25,0,0.39234237569930763,19,12,false
4,2,160,79,0.044836623695173716,38,38,false
2,2,49,8,0.21354446128649007,17,10,false
1,1,49,0,0.4101086257274942,33,16,false
1,1,49,0,0.8453459584046058,10,7,false
1,2,49,9,0.19465017359658676,14,14,false
2,2,49,8,0.972357435420193,32,17,true
4,2,160,79,0.18588027029165022,33,32,true
4,2,160,79,0.5677504345466984,39,32,false
6,2,160,66,0.7945671783350715,42,33,true
2,2,49,8,0.5523494604245739,17,10,false
1,2,49,9,0.0450695533996992,14,14,false
2,2,49,8,0.7680072239672884,17,10,false
6,2,160,66,0.45296222412413945,10,10,false
2,2,25,0,0.5495950047244186,43,20,true
1,2,49,9,0.6722993705574546,35,35,false
6,2,160,66,0.8195056903521206,35,24,true
2,2,25,0,0.8518890088127065,45,19,true
1,2,49,9,0.79615933587313,35,35,false
1,2,49,9,0.11826440951061323,15,15,false
1,1,49,0,0.21758831605667117,44,19,false
6,2,160,66,0.6846666659346341,35,35,true
6,2,160,66,0.7202413279239424,31,31,true
2,2,49,8,0.8196361438495215,22,12,false
2,2,25,0,0.12543098437613165,45,20,false
2,2,25,0,0.4907126782568193,45,22,false
1,1,49,0,0.6796324631449983,44,19,false
2,2,25,0,0.014708805018293192,35,20,false
2,2,49,8,0.81878705442514,44,23,true
2,2,25,0,0.9891048091767322,22,10,false
2,2,49,8,0.10927833640482099,44,21,false
2,2,49,8,0.5166051142649523,19,12,false
1,1,49,0,0.7008749227659752,19,9,false
2,2,49,8,0.4682305410110982,10,7,false
1,1,49,0,0.4880108274358633,26,12,false
4,2,160,79,0.8557258953241857,25,25,true
1,2,49,9,0.36903909726432127,47,47,false
4,2,160,79,0.580286526337828,20,20,false
1,1,49,0,0.7914385558389448,12,9,false
1,2,49,9,0.06942342599629481,37,37,false
4,2,160,79,0.22456923588678523,49,33,true
6,2,160,66,0.49159430010697547,25,24,true
2,2,25,0,0.4596678311254804,27,13,false
2,2,49,8,0.4790917744750589,48,23,false
6,2,160,66,0.0952195154726817,46,24,true
2,2,49,8,0.7123843320969472,25,15,true
4,2,160,79,0.8138212580651013,34,24,false
2,2,25,0,0.07552194633708842,14,7,false
6,2,160,66,0.5782690101081744,41,29,true
4,2,160,79,0.12408888590811629,30,30,false
6,2,160,66,0.34712917408100197,27,15,true
1,2,49,9,0.522051113217366,25,25,false
6,2,160,66,0.6804286602409109,19,13,true
4,2,160,79,0.08288416550251243,38,28,false
2,2,49,8,0.47913754393290475,37,18,false
4,2,160,79,0.8506130738412123,29,22,false
1,1,49,0,0.15502355390341938,33,20,false
6,2,160,66,0.6741068188734841,41,41,true
4,2,160,79,0.045749348809595025,36,24,false
6,2,160,66,0.5358333968307406,31,20,false
1,1,49,0,0.31667939733246964,46,21,false
6,2,160,66,0.19473900857779658,10,6,false
2,2,49,8,0.3920375953228281,37,18,false
1,1,49,0,0.8394198633524601,35,17,false
1,2,49,9,0.27905847642936454,49,49,true
1,2,49,9,0.8347186601760908,40,40,false
2,2,49,8,0.5732168609685094,35,18,false
4,2,160,79,0.6458848683664568,46,32,true
4,2,160,79,0.15053134421395542,42,33,true
2,2,49,8,0.4030992068467627,26,13,false
2,2,25,0,0.39731483813930635,28,15,false
4,2,160,79,0.3224075330815829,38,33,false
1,1,49,0,0.6643374439777026,41,19,false
1,1,49,0,0.40322616387976495,36,18,false
1,2,49,9,0.4936815424067317,17,17,true
6,2,160,66,0.9537820631903238,12,5,false
6,2,160,66,0.6037588366740226,31,25,false
4,2,160,79,0.9175058985620165,48,37,true
6,2,160,66,0.6571379737846095,35,27,true
2,2,25,0,0.4153139791526118,23,10,false
1,2,49,9,0.6241457453125033,29,29,false
4,2,160,79,0.46178816762243646,10,5,false
2,2,49,8,0.022323324258612054,19,12,false
2,2,25,0,0.8112192798677922,11,8,false
2,2,25,0,0.11606428844289096,18,11,true
1,2,49,9,0.7354187697555997,32,32,true
1,1,49,0,0.8310592345623922,43,21,false
4,2,160,79,0.11906571529632548,36,36,false
2,2,49,8,0.39503670162943694,31,18,false
1,2,49,9,0.9013972393837075,31,31,false
1,1,49,0,0.1906238023450103,19,11,false
4,2,160,79,0.22251704847920806,47,38,false
1,2,49,9,0.9725843723453401,50,50,true
1,2,49,9,0.822586170793348,46,46,false
2,2,25,0,0.6467569655993354,33,15,false
2,2,49,8,0.4278623809903097,46,22,true
6,2,160,66,0.7361053006314566,41,31,true
6,2,160,66,0.17721673759964374,34,30,false
4,2,160,79,0.4933597693136086,39,26,true
2,2,25,0,0.8095767791708013,45,24,false
6,2,160,66,0.5826996172021438,14,12,false
1,1,49,0,0.08700154131057958,32,17,false
2,2,49,8,0.3071905036404843,45,22,false
4,2,160,79,0.3983512923296304,42,42,true
2,2,49,8,0.906886681692049,24,14,true
2,2,49,8,0.388716150067299,40,21,false
1,2,49,9,0.27807988558329566,30,30,false
2,2,25,0,0.3704464091271449,47,25,true
6,2,160,66,0.7805354423660567,35,35,true
2,2,49,8,0.001255379142055646,28,16,false
6,2,160,66,0.3757652917491461,11,6,false
2,2,49,8,0.03540497162288814,34,18,false
1,1,49,0,0.9268441614454053,15,9,false
2,2,49,8,0.7805112058302092,10,9,false
2,2,49,8,0.7471313566682901,23,14,false
1,2,49,9,0.9287356699370395,22,22,false
2,2,49,8,0.6836069296466082,13,9,false
1,1,49,0,0.7040648439574727,25,12,false
1,2,49,9,0.6570740971771405,41,41,false
1,1,49,0,0.6878498627104478,36,18,false
2,2,49,8,0.6918558605153435,48,23,false
2,2,49,8,0.4060531305856655,15,10,false
2,2,25,0,0.1941018238936354,45,22,false
2,2,25,0,0.0057084535212555965,15,11,false
4,2,160,79,0.03424556492349251,28,21,false
1,2,49,9,0.7707960608551094,32,32,true
2,2,25,0,0.8192708607694631,44,21,false
4,2,160,79,0.7852693551961575,42,42,false
2,2,49,8,0.39234120829131125,36,18,true
1,2,49,9,0.21558273795731575,33,33,false
2,2,25,0,0.2111126619246254,36,16,false
2,2,25,0,0.3980193635201863,48,22,true
2,2,49,8,0.5366562911876115,20,10,false
2,2,25,0,0.9178473341577587,32,14,true
1,1,49,0,0.6402132758677966,16,9,false
1,2,49,9,0.5086134491428951,28,28,false
2,2,49,8,0.982409409050282,24,13,false
6,2,160,66,0.31926462305583636,30,24,true
1,1,49,0,0.013180499000111534,35,16,false
4,2,160,79,0.9178307081877743,17,12,false
1,1,49,0,0.567206353260292,15,13,false
6,2,160,66,0.3875040779430806,33,30,true
4,2,160,79,0.7890209598795673,32,22,false
2,2,49,8,0.4129729723757041,17,11,false
6,2,160,66,0.947862175477732,30,28,true
6,2,160,66,0.4947643157780397,34,27,false
6,2,160,66,0.8567635018011568,12,6,true
1,2,49,9,0.4149097043567751,24,24,false
1,2,49,9,0.33345515625774946,44,44,false
1,2,49,9,0.3540685692466058,42,42,false
4,2,160,79,0.9858686712020085,15,15,false
6,2,160,66,0.012224988071885434,20,18,false
6,2,160,66,0.6957098378398108,35,28,true
2,2,25,0,0.6993969857745008,21,10,false
1,2,49,9,0.30378837122456337,48,48,true
1,1,49,0,0.29112482820410146,22,12,false
1,2,49,9,0.00860241697338815,38,38,false
6,2,160,66,0.49582564396354856,37,26,false
2,2,25,0,0.7786431188054694,41,17,false
2,2,25,0,0.06837740323946695,20,15,true
2,2,25,0,0.7408940756705652,15,8,true
2,2,49,8,0.7474573028430881,37,20,false
1,2,49,9,0.3478910264880454,38,38,false
2,2,49,8,0.4900206658206886,44,22,false
2,2,25,0,0.7987087699184856,49,21,false
1,1,49,0,0.6716554861921884,22,11,false
1,1,49,0,0.6196347156359746,10,7,false
2,2,25,0,0.7213853698247401,34,16,false
4,2,160,79,0.08007907958386395,50,44,true
2,2,25,0,0.8308539407411109,24,13,false
1,2,49,9,0.8720806785250859,47,47,false
4,2,160,79,0.6031179447860459,25,18,true
6,2,160,66,0.7545057367033222,44,39,true
2,2,49,8,0.7953577422224204,17,10,false
6,2,160,66,0.10178710466996799,49,37,true
2,2,25,0,0.465905838078046,30,15,false
2,2,49,8,0.013277113831260623,39,19,false
6,2,160,66,0.48316799553521284,42,28,true
4,2,160,79,0.35289927863126247,31,30,true
4,2,160,79,0.6194471880888441,22,12,true
4,2,160,79,0.16070478720313341,19,19,false
2,2,49,8,0.9057116905728331,10,8,false
1,1,49,0,0.7489989350917805,24,12,false
2,2,49,8,0.3527485388425854,13,9,false
1,1,49,0,0.8784941333044055,21,11,false
2,2,49,8,0.819692323565918,38,20,false
2,2,49,8,0.6700865829007032,39,20,true
1,1,49,0,0.16782323319631443,32,14,false
1,2,49,9,0.8870223220318652,42,42,false
2,2,49,8,0.19153526750558458,17,10,false
1,2,49,9,0.04235511101938827,48,48,false
6,2,160,66,0.807169466497039,15,12,false
2,2,25,0,0.9985250854507609,34,19,true
1,1,49,0,0.9014584942445966,40,35,false
1,2,49,9,0.3593886454230045,11,11,false
2,2,49,8,0.3062497677933128,50,32,false
1,1,49,0,0.7085837278884982,45,20,false
4,2,160,79,0.5278883017456522,27,21,false
1,2,49,9,0.4992197182955097,41,41,true
1,1,49,0,0.3171651567020738,44,21,false
2,2,25,0,0.62262414414248,48,23,false
4,2,160,79,0.9031800684713684,40,32,true
4,2,160,79,0.5532561450190959,30,30,false
1,2,49,9,0.6761226283145254,49,49,false
1,2,49,9,0.3048524928753237,24,24,false
1,2,49,9,0.8089534535327493,30,30,false
2,2,49,8,0.04038325065437576,18,15,false
4,2,160,79,0.9583626742319311,37,37,true
2,2,49,8,0.23569576339733833,46,23,false
1,2,49,9,0.21295326285610916,43,43,false
6,2,160,66,0.6938118702211381,17,13,false
6,2,160,66,0.009285033765638717,19,14,false
6,2,160,66,0.9740213339342474,39,31,true
2,2,49,8,0.7278145347248451,13,9,false
4,2,160,79,0.9042064649527696,49,49,false
4,2,160,79,0.4118253723746843,34,25,false
1,1,49,0,0.7705519300152615,47,29,false
6,2,160,66,0.34296803254382324,15,12,true
6,2,160,66,0.3397648838842591,48,33,false
1,2,49,9,0.3004245907863957,45,45,false
1,1,49,0,0.5289461419236084,13,8,false
4,2,160,79,0.0790585752798868,49,38,false
1,2,49,9,0.06710531496104943,40,40,false
1,2,49,9,0.07624688823515768,46,46,false
6,2,160,66,0.671593939031328,42,32,false
6,2,160,66,0.28905091776524205,43,20,true
2,2,25,0,0.8398334831883283,31,14,false
2,2,49,8,0.7875068331731961,35,20,false
6,2,160,66,0.5499442164787901,11,6,false
1,2,49,9,0.9325629190216229,27,27,false
1,1,49,0,0.35962889445611546,31,14,false
6,2,160,66,0.4655625692687563,32,27,false
1,2,49,9,0.8579316464838933,44,44,false
1,2,49,9,0.4438033222860934,40,40,false
6,2,160,66,0.6541686726223106,14,11,false
2,2,49,8,0.2476963143747143,32,18,false
1,2,49,9,0.6299282929374136,27,27,false
2,2,25,0,0.4594593580385318,48,22,false
4,2,160,79,0.8430788974379524,12,5,false
2,2,25,0,0.7031632002654112,22,9,true
4,2,160,79,0.8375160750063634,30,28,true
4,2,160,79,0.3367273009013292,48,34,false
1,1,49,0,0.8683169194201988,49,21,false
2,2,49,8,0.5170280191555733,10,6,false
1,2,49,9,0.40022993716781596,22,22,false
2,2,25,0,0.31875055437227306,46,20,false
1,2,49,9,0.10376031199798097,41,41,false
1,1,49,0,0.5128002956129889,40,19,false
1,1,49,0,0.42449755649769494,17,8,false
1,1,49,0,0.9816367196578698,34,16,false
2,2,25,0,0.14917728173039635,15,10,false
2,2,25,0,0.5966362561306413,34,17,false
1,2,49,9,0.34345546276434824,46,46,true
4,2,160,79,0.10791917231231163,24,19,false
2,2,49,8,0.600254218222901,45,23,true
4,2,160,79,0.5675106339721606,30,20,true
2,2,49,8,0.3910305966565184,36,18,true
1,1,49,0,0.5261102021751939,45,20,false
6,2,160,66,0.8804946772421001,50,33,false
4,2,160,79,0.08657966747929924,18,14,false
1,2,49,9,0.3190056896393654,47,47,false
2,2,25,0,0.22250449002984063,39,17,false
6,2,160,66,0.2141593389618922,21,13,false
6,2,160,66,0.7074007164649572,14,11,false
6,2,160,66,0.5302781587964074,33,30,true
4,2,160,79,0.7628477148434043,30,30,true
2,2,25,0,0.46029170507757455,15,7,false
1,1,49,0,0.2865748229810805,25,16,false
1,2,49,9,0.06274679429444407,17,17,false
2,2,49,8,0.46120766425521864,27,15,false
4,2,160,79,0.9960868472663893,39,33,true
1,2,49,9,0.9159580980192141,24,24,false
2,2,25,0,0.979826166089849,12,6,false
1,2,49,9,0.863456726837732,45,45,true
1,1,49,0,0.8028480263580043,47,21,false
2,2,49,8,0.5668618282738755,23,13,false
1,1,49,0,0.568465772459104,19,10,false
1,1,49,0,0.3055641741675217,36,18,false
2,2,49,8,0.711906509596899,13,10,false
4,2,160,79,0.0574170316116126,38,38,false
1,1,49,0,0.9180865415858068,48,21,false
2,2,49,8,0.7032706225526807,38,20,false
1,1,49,0,0.04387969273755288,42,20,false
6,2,160,66,0.24819990517795198,31,18,false
1,2,49,9,0.8976016495881208,32,32,false
6,2,160,66,0.48052619876036395,41,35,true
6,2,160,66,0.6302408664130966,28,15,true
2,2,49,8,0.7823942672680387,13,8,false
2,2,25,0,0.37581938067592713,43,21,false
1,2,49,9,0.7417240799700084,32,32,true
2,2,25,0,0.953376473112777,19,12,false
2,2,25,0,0.9157411215601227,45,23,true
1,2,49,9,0.6305994817227056,29,29,false
1,2,49,9,0.2096922173762774,37,37,false
1,1,49,0,0.5061532695067459,21,10,false
2,2,25,0,0.7374185560681464,19,8,false
1,2,49,9,0.1786353446197565,47,47,false
4,2,160,79,0.23155611783816687,27,21,false
6,2,160,66,0.933767580934922,32,31,false
1,2,49,9,0.37712810676668185,32,32,true
2,2,25,0,0.788413609560486,24,14,false
2,2,25,0,0.3029454525185137,36,15,false
4,2,160,79,0.12554078579594619,19,19,false
2,2,49,8,0.4642485781517982,43,21,false
2,2,49,8,0.9961406955462498,48,23,false
6,2,160,66,0.5037349669446617,21,14,false
2,2,49,8,0.2860892523631323,23,12,false
1,2,49,9,0.0756254485009803,35,35,false
2,2,25,0,0.15475457119927472,39,20,false
6,2,160,66,0.36358916156956367,31,29,true
4,2,160,79,0.7014933400562214,19,15,false
1,2,49,9,0.9728202784611072,29,29,false
2,2,25,0,0.509888927702745,11,6,false
6,2,160,66,0.9597863537208402,44,18,true
2,2,49,8,0.8542550933924741,24,13,false
4,2,160,79,0.027639283791373148,38,23,false
4,2,160,79,0.3012866380580411,23,18,false
6,2,160,66,0.9087593673879152,40,40,true
1,2,49,9,0.7223009158760946,33,33,false
2,2,25,0,0.34154018310124123,17,7,false
2,2,49,8,0.43792644266390435,41,21,false
2,2,49,8,0.8385382862138143,48,23,false
1,1,49,0,0.7484679614949289,34,16,false
6,2,160,66,0.4702142267244115,28,22,false
2,2,49,8,0.07625087567040445,15,10,false
1,2,49,9,0.33713174196373485,11,11,false
6,2,160,66,0.7722776818233557,29,15,false
2,2,25,0,0.023395843536094918,28,13,false
1,2,49,9,0.1114977996413179,12,12,false
2,2,49,8,0.9686397039394834,17,9,false
1,2,49,9,0.985394133968418,49,49,false
1,2,49,9,0.5804004659770375,31,31,true
1,1,49,0,0.9476335096221716,48,21,false
1,1,49,0,0.46560599700215355,25,25,false
2,2,49,8,0.4243266688437919,45,20,false
2,2,49,8,0.7578657566580489,16,9,true
6,2,160,66,0.44159175627943625,33,22,false
6,2,160,66,0.6855784272706427,42,39,true
1,1,49,0,0.7134103430756896,41,20,false
1,2,49,9,0.9253504918177606,10,10,false
2,2,49,8,0.042146212552658824,18,12,false
6,2,160,66,0.6484120069845254,24,16,false
6,2,160,66,0.4654202920105688,26,26,false
2,2,25,0,0.7236154740752125,20,10,false
1,1,49,0,0.8469325102499875,24,12,false
1,2,49,9,0.9497058003873661,15,15,false
2,2,25,0,0.7244843543261661,22,9,false
1,1,49,0,0.7392662382907617,41,28,false
2,2,25,0,0.06798418967314634,27,12,false
2,2,25,0,0.5250945123196145,16,10,false
2,2,49,8,0.0345187804834971,49,23,false
1,2,49,9,0.2909913508718919,16,16,false
4,2,160,79,0.41792430780416523,43,33,false
1,2,49,9,0.04180128736437083,35,35,false
4,2,160,79,0.12034928780396259,48,33,true
2,2,49,8,0.8492076525724493,45,22,false
6,2,160,66,0.07852712622766411,31,24,false
2,2,49,8,0.4240348808845289,30,17,false
6,2,160,66,0.7769991030057941,41,27,true
2,2,25,0,0.5061496557009248,13,8,false
1,2,49,9,0.6444411180334471,40,40,true
2,2,49,8,0.06800748210998042,44,23,false
2,2,49,8,0.5413842810908246,47,23,false
4,2,160,79,0.47692730664050287,31,19,false
4,2,160,79,0.6964167871122062,19,17,true
4,2,160,79,0.6316083260794821,22,22,false
6,2,160,66,0.16018891161788218,40,28,true
2,2,49,8,0.5855582749035787,20,15,false
2,2,49,8,0.6495278692429833,39,19,false
6,2,160,66,0.4554817825137516,18,13,false
6,2,160,66,0.19611527138187201,23,15,false
6,2,160,66,0.13917640914903417,25,21,false
2,2,49,8,0.1377309645378857,23,13,false
4,2,160,79,0.5192110812861853,40,30,true
2,2,25,0,0.24972024900849876,42,18,false
2,2,49,8,0.6826041606442408,17,11,false
1,2,49,9,0.5162377220776021,32,32,false
1,1,49,0,0.5814015140269911,29,15,false
2,2,49,8,0.973133774522128,26,15,true
2,2,25,0,0.2977171608184318,19,9,false
1,1,49,0,0.07171587155199488,16,8,false
4,2,160,79,0.028655720801070816,43,37,false
4,2,160,79,0.029115694883475318,40,31,false
4,2,160,79,0.7164771245264041,29,21,false
1,1,49,0,0.29389504762009544,26,13,false
1,2,49,9,0.016965415026435116,23,23,false
4,2,160,79,0.003883766011424483,37,37,false
6,2,160,66,0.36777200164114576,27,18,false
4,2,160,79,0.4499306968222906,28,20,true
2,2,25,0,0.2921479058500053,19,8,false
2,2,49,8,0.9196120571761603,28,17,false
4,2,160,79,0.05322073883922451,37,24,false
4,2,160,79,0.702602240084382,48,35,true
6,2,160,66,0.9250818362214552,32,31,true
4,2,160,79,0.63988159695125,20,19,true
2,2,49,8,0.6592991432452748,23,13,true
6,2,160,66,0.7643420536343674,28,22,true
2,2,25,0,0.8690004842453605,23,15,false
1,2,49,9,0.30165202441821504,42,42,false
2,2,25,0,0.9557980428221322,38,18,false
2,2,49,8,0.3655176707060981,16,11,false
6,2,160,66,0.5686433877324698,44,33,true
2,2,25,0,0.765568374655967,36,19,false
2,2,49,8,0.26780052326266435,46,23,false
4,2,160,79,0.2948769903851213,18,15,false
6,2,160,66,0.5173926792614146,10,6,false
2,2,49,8,0.49352988742777104,12,8,false
2,2,25,0,0.12234511591331798,28,12,false
6,2,160,66,0.7573523932054775,17,13,false
6,2,160,66,0.060029618119498585,50,39,false
4,2,160,79,0.4839654393288859,25,21,true
2,2,49,8,0.24365673545122868,16,10,false
1,1,49,0,0.5164117207513321,19,9,false
4,2,160,79,0.019566192023920514,29,23,false
2,2,49,8,0.6996443520534501,24,13,false
4,2,160,79,0.737119234947319,31,25,true
4,2,160,79,0.19459411910062208,50,35,false
2,2,25,0,0.9348251104000399,22,10,false
2,2,49,8,0.28194257402188616,34,17,false
1,2,49,9,0.9940666463165816,16,16,false
1,2,49,9,0.6736569844469067,21,21,false
4,2,160,79,0.053870813000788,27,19,true
6,2,160,66,0.17528433795831289,26,18,false
6,2,160,66,0.8736697778349204,31,31,true
6,2,160,66,0.08632989712583061,41,35,false
1,1,49,0,0.2667845351122664,41,19,false
4,2,160,79,0.7238047120807523,38,27,false
